Matricula,Idade,Gênero,Departamento,Cargo,Banda Salarial,Status,Motivo do Desligamento,Escolaridade,Estado Civil,Última Promoção (anos),Horas-extras (média),Tempo de Empresa,Engajamento,Satisfação,Desempenho,Apoio da Liderança,Percepção de Desenvolvimento,Probabilidade de Saída
174,30,Feminino,Desenvolvimento de Software,Desenvolvedor Front-end,8,Ativo,,Ensino Superior,Solteiro,0,3,5,3,3,2,2,3,1.0
53,42,Feminino,Desenvolvimento de Software,Desenvolvedor Front-end,8,Ativo,,Ensino Médio,Solteiro,2,0,1,3,3,2,2,3,1.0
1640,30,Feminino,Desenvolvimento de Software,Desenvolvedor Full-stack,9,Ativo,,Ensino Médio,Solteiro,0,1,8,1,1,2,2,1,0.68
1172,27,Masculino,Desenvolvimento de Software,Desenvolvedor Back-end,8,Ativo,,Ensino Superior,Casado,0,1,10,1,1,2,2,1,0.68
1994,39,Masculino,Desenvolvimento de Software,Analista de Qualidade de Software (QA),7,Ativo,,Ensino Superior,Casado,0,1,10,2,2,2,2,2,0.84
906,28,Feminino,Desenvolvimento de Software,Desenvolvedor Back-end,8,Ativo,,Ensino Superior,Casado,0,1,4,3,3,3,2,3,1.0
1178,41,Masculino,Desenvolvimento de Software,Desenvolvedor Back-end,8,Ativo,,Ensino Médio,Solteiro,0,0,5,3,3,2,2,3,1.0
1102,49,Masculino,Desenvolvimento de Software,Desenvolvedor Back-end,8,Ativo,,Ensino Superior,Solteiro,0,0,7,3,3,3,2,3,1.0
1706,50,Masculino,Desenvolvimento de Software,Desenvolvedor Full-stack,9,Ativo,,Ensino Médio,Casado,0,0,10,2,2,3,2,2,0.84
614,34,Masculino,Desenvolvimento de Software,Desenvolvedor Back-end,8,Ativo,,Pós-Graduação,Casado,1,1,3,3,3,3,2,3,1.0
615,36,Masculino,Desenvolvimento de Software,Desenvolvedor Back-end,8,Ativo,,Ensino Superior,Solteiro,1,1,10,2,2,2,2,2,0.84
1987,30,Masculino,Desenvolvimento de Software,Analista de Qualidade de Software (QA),7,Ativo,,Ensino Superior,Solteiro,0,1,9,3,3,3,2,3,1.0
1063,28,Masculino,Desenvolvimento de Software,Desenvolvedor Back-end,8,Ativo,,Ensino Superior,Solteiro,0,1,4,3,3,3,2,3,1.0
1796,34,Masculino,Desenvolvimento de Software,Desenvolvedor Full-stack,9,Ativo,,Ensino Médio,Casado,0,1,3,1,1,2,2,1,0.68
1440,45,Masculino,Desenvolvimento de Software,Desenvolvedor Full-stack,9,Ativo,,Ensino Superior,Casado,0,1,0,1,1,3,2,1,0.68
1248,56,Masculino,Desenvolvimento de Software,Desenvolvedor Full-stack,9,Ativo,,Ensino Superior,Casado,0,0,4,3,3,3,2,3,1.0
449,43,Masculino,Desenvolvimento de Software,Desenvolvedor Front-end,8,Ativo,,Ensino Médio,Solteiro,0,0,4,3,3,3,2,3,1.0
1923,39,Masculino,Desenvolvimento de Software,Analista de Qualidade de Software (QA),7,Ativo,,Ensino Superior,Casado,2,0,3,3,3,2,2,3,1.0
83,48,Feminino,Desenvolvimento de Software,Desenvolvedor Front-end,8,Inativo,Voluntário,Ensino Superior,Solteiro,0,0,1,1,1,3,2,1,0.68
665,34,Masculino,Desenvolvimento de Software,Desenvolvedor Back-end,8,Ativo,,Ensino Superior,Casado,1,0,8,1,1,2,2,1,0.68
1332,44,Feminino,Desenvolvimento de Software,Desenvolvedor Full-stack,9,Ativo,,Ensino Superior,Solteiro,2,1,5,1,1,2,2,1,0.68
821,55,Feminino,Desenvolvimento de Software,Desenvolvedor Back-end,8,Ativo,,Ensino Superior,Solteiro,0,0,9,3,3,2,2,2,1.0
487,50,Masculino,Desenvolvimento de Software,Desenvolvedor Front-end,8,Ativo,,Ensino Superior,Casado,0,0,8,1,1,3,2,1,0.68
599,51,Feminino,Desenvolvimento de Software,Desenvolvedor Front-end,8,Ativo,,Ensino Superior,Solteiro,0,1,2,1,1,2,2,1,0.68
89,42,Masculino,Desenvolvimento de Software,Desenvolvedor Front-end,8,Inativo,Voluntário,Ensino Médio,Solteiro,0,1,6,1,1,3,2,1,0.68
542,29,Feminino,Desenvolvimento de Software,Desenvolvedor Front-end,8,Ativo,,Ensino Superior,Solteiro,0,0,4,3,3,2,2,3,1.0
1864,21,Feminino,Desenvolvimento de Software,Analista de Qualidade de Software (QA),7,Inativo,Voluntário,Ensino Médio,Casado,0,0,7,2,1,2,2,2,0.0
315,45,Masculino,Desenvolvimento de Software,Desenvolvedor Front-end,8,Ativo,,Ensino Superior,Casado,2,0,0,3,3,2,2,2,1.0
409,38,Masculino,Desenvolvimento de Software,Desenvolvedor Front-end,8,Ativo,,Ensino Superior,Casado,0,0,9,1,1,2,2,1,0.68
580,29,Masculino,Desenvolvimento de Software,Desenvolvedor Front-end,8,Ativo,,Ensino Superior,Solteiro,0,1,9,3,3,3,2,3,1.0
1977,24,Feminino,Desenvolvimento de Software,Analista de Qualidade de Software (QA),7,Ativo,,Ensino Superior,Solteiro,0,0,2,2,2,2,2,2,0.84
1927,43,Feminino,Desenvolvimento de Software,Analista de Qualidade de Software (QA),7,Ativo,,Ensino Superior,Solteiro,0,0,0,3,3,2,2,3,1.0
70,55,Masculino,Desenvolvimento de Software,Desenvolvedor Front-end,8,Ativo,,Ensino Superior,Casado,1,1,4,2,2,3,2,2,0.84
1620,51,Masculino,Desenvolvimento de Software,Desenvolvedor Full-stack,9,Inativo,Voluntário,Ensino Superior,Casado,0,3,3,1,1,2,2,2,0.0
1434,44,Masculino,Desenvolvimento de Software,Desenvolvedor Full-stack,9,Ativo,,Ensino Médio,Solteiro,1,0,9,3,3,3,2,3,1.0
630,56,Feminino,Desenvolvimento de Software,Desenvolvedor Back-end,8,Ativo,,Ensino Médio,Solteiro,0,0,6,3,3,3,2,3,1.0
585,29,Masculino,Desenvolvimento de Software,Desenvolvedor Front-end,8,Inativo,Voluntário,Ensino Superior,Solteiro,0,1,9,1,2,2,2,2,0.0
304,27,Masculino,Desenvolvimento de Software,Desenvolvedor Front-end,8,Ativo,,Ensino Superior,Casado,0,0,1,3,3,2,2,2,1.0
722,18,Masculino,Desenvolvimento de Software,Desenvolvedor Back-end,8,Ativo,,Ensino Superior,Casado,0,3,10,3,3,3,2,3,1.0
1760,50,Feminino,Desenvolvimento de Software,Desenvolvedor Full-stack,9,Ativo,,Ensino Superior,Casado,1,1,7,3,3,3,2,3,1.0
767,25,Feminino,Desenvolvimento de Software,Desenvolvedor Back-end,8,Ativo,,Ensino Superior,Solteiro,0,1,3,3,3,2,2,3,1.0
1808,40,Feminino,Desenvolvimento de Software,Analista de Qualidade de Software (QA),7,Ativo,,Ensino Superior,Casado,0,0,8,3,3,3,2,3,1.0
110,45,Masculino,Desenvolvimento de Software,Desenvolvedor Front-end,8,Ativo,,Ensino Médio,Casado,0,3,10,3,3,2,2,3,1.0
836,26,Feminino,Desenvolvimento de Software,Desenvolvedor Back-end,8,Ativo,,Ensino Superior,Solteiro,0,0,10,1,1,2,2,1,0.68
1449,54,Masculino,Desenvolvimento de Software,Desenvolvedor Full-stack,9,Ativo,,Ensino Superior,Solteiro,0,1,3,3,3,2,2,3,1.0
749,52,Masculino,Desenvolvimento de Software,Desenvolvedor Back-end,8,Ativo,,Ensino Médio,Solteiro,1,3,2,3,3,2,2,3,1.0
574,20,Feminino,Desenvolvimento de Software,Desenvolvedor Front-end,8,Ativo,,Ensino Médio,Casado,0,0,10,2,2,2,2,2,0.84
1280,19,Feminino,Desenvolvimento de Software,Desenvolvedor Full-stack,9,Ativo,,Ensino Médio,Solteiro,1,0,10,1,1,2,2,1,0.68
1625,22,Feminino,Desenvolvimento de Software,Desenvolvedor Full-stack,9,Inativo,Voluntário,Ensino Médio,Solteiro,0,0,8,1,1,3,2,2,0.0
1586,32,Masculino,Desenvolvimento de Software,Desenvolvedor Full-stack,9,Ativo,,Pós-Graduação,Solteiro,1,1,2,2,2,3,2,2,0.84
1462,44,Feminino,Desenvolvimento de Software,Desenvolvedor Full-stack,9,Ativo,,Ensino Superior,Solteiro,0,0,1,1,1,3,2,1,0.68
377,57,Masculino,Desenvolvimento de Software,Desenvolvedor Front-end,8,Ativo,,Ensino Superior,Solteiro,0,1,7,2,2,2,2,2,0.84
1607,46,Masculino,Desenvolvimento de Software,Desenvolvedor Full-stack,9,Ativo,,Ensino Superior,Solteiro,0,0,8,3,3,2,2,3,1.0
148,32,Masculino,Desenvolvimento de Software,Desenvolvedor Front-end,8,Inativo,Involuntário,Ensino Superior,Solteiro,0,3,5,2,2,1,2,2,0.84
1277,24,Feminino,Desenvolvimento de Software,Desenvolvedor Full-stack,9,Ativo,,Ensino Superior,Casado,1,0,10,3,3,2,2,3,1.0
50,51,Feminino,Desenvolvimento de Software,Desenvolvedor Front-end,8,Ativo,,Ensino Superior,Solteiro,0,0,8,2,2,2,2,2,0.84
663,18,Feminino,Desenvolvimento de Software,Desenvolvedor Back-end,8,Ativo,,Ensino Médio,Solteiro,1,0,8,3,3,3,2,2,1.0
1341,18,Feminino,Desenvolvimento de Software,Desenvolvedor Full-stack,9,Ativo,,Pós-Graduação,Casado,0,1,2,3,3,2,2,3,1.0
728,25,Masculino,Desenvolvimento de Software,Desenvolvedor Back-end,8,Ativo,,Ensino Superior,Casado,0,0,4,3,3,2,2,2,1.0
1691,20,Masculino,Desenvolvimento de Software,Desenvolvedor Full-stack,9,Ativo,,Ensino Médio,Solteiro,1,0,5,3,3,2,2,3,1.0
620,43,Feminino,Desenvolvimento de Software,Desenvolvedor Back-end,8,Ativo,,Ensino Médio,Solteiro,0,1,9,1,1,2,2,1,0.68
846,18,Feminino,Desenvolvimento de Software,Desenvolvedor Back-end,8,Ativo,,Ensino Superior,Solteiro,1,1,5,3,3,2,2,3,1.0
779,29,Masculino,Desenvolvimento de Software,Desenvolvedor Back-end,8,Inativo,Voluntário,Ensino Superior,Solteiro,0,0,1,1,1,3,2,1,0.68
1569,41,Masculino,Desenvolvimento de Software,Desenvolvedor Full-stack,9,Ativo,,Ensino Superior,Solteiro,0,0,0,1,1,2,2,1,0.68
885,58,Feminino,Desenvolvimento de Software,Desenvolvedor Back-end,8,Ativo,,Ensino Médio,Solteiro,0,0,5,2,2,2,2,2,0.84
1960,39,Masculino,Desenvolvimento de Software,Analista de Qualidade de Software (QA),7,Ativo,,Ensino Superior,Solteiro,1,1,9,3,3,3,2,2,1.0
437,34,Masculino,Desenvolvimento de Software,Desenvolvedor Front-end,8,Ativo,,Ensino Superior,Casado,0,0,7,3,3,2,2,2,1.0
1299,19,Feminino,Desenvolvimento de Software,Desenvolvedor Full-stack,9,Ativo,,Ensino Superior,Solteiro,0,0,6,3,3,3,2,2,1.0
1576,44,Feminino,Desenvolvimento de Software,Desenvolvedor Full-stack,9,Ativo,,Ensino Superior,Solteiro,1,1,9,3,3,2,2,3,1.0
977,53,Feminino,Desenvolvimento de Software,Desenvolvedor Back-end,8,Ativo,,Ensino Superior,Solteiro,0,0,8,2,2,2,2,2,0.84
287,50,Feminino,Desenvolvimento de Software,Desenvolvedor Front-end,8,Ativo,,Pós-Graduação,Solteiro,1,1,1,3,3,2,2,3,1.0
114,45,Feminino,Desenvolvimento de Software,Desenvolvedor Front-end,8,Inativo,Voluntário,Ensino Superior,Solteiro,0,1,7,1,1,2,2,1,0.68
1385,37,Masculino,Desenvolvimento de Software,Desenvolvedor Full-stack,9,Ativo,,Ensino Superior,Solteiro,0,1,0,1,1,2,2,1,0.68
548,24,Masculino,Desenvolvimento de Software,Desenvolvedor Front-end,8,Ativo,,Ensino Superior,Solteiro,0,1,9,1,1,2,2,1,0.68
1457,58,Masculino,Desenvolvimento de Software,Desenvolvedor Full-stack,9,Ativo,,Ensino Médio,Solteiro,0,1,7,3,3,3,2,3,1.0
1787,60,Feminino,Desenvolvimento de Software,Desenvolvedor Full-stack,9,Inativo,Aposentadoria,Ensino Superior,Solteiro,,1,5,,,2,2,,0.84
928,26,Masculino,Desenvolvimento de Software,Desenvolvedor Back-end,8,Ativo,,Ensino Superior,Solteiro,1,0,10,3,3,2,2,3,1.0
432,38,Feminino,Desenvolvimento de Software,Desenvolvedor Front-end,8,Ativo,,Ensino Superior,Solteiro,0,0,8,2,2,3,2,2,0.84
1253,32,Masculino,Desenvolvimento de Software,Desenvolvedor Full-stack,9,Ativo,,Ensino Médio,Casado,0,0,7,3,2,3,2,2,0.92
1231,58,Feminino,Desenvolvimento de Software,Desenvolvedor Full-stack,9,Ativo,,Ensino Superior,Solteiro,1,0,8,3,3,2,2,3,1.0
1519,49,Feminino,Desenvolvimento de Software,Desenvolvedor Full-stack,9,Ativo,,Ensino Superior,Solteiro,0,1,5,3,3,3,2,3,1.0
893,35,Feminino,Desenvolvimento de Software,Desenvolvedor Back-end,8,Ativo,,Ensino Médio,Casado,0,1,4,2,2,2,2,2,0.84
592,44,Feminino,Desenvolvimento de Software,Desenvolvedor Front-end,8,Ativo,,Ensino Superior,Solteiro,0,1,3,2,2,2,2,2,0.84
1423,22,Masculino,Desenvolvimento de Software,Desenvolvedor Full-stack,9,Ativo,,Ensino Superior,Solteiro,0,0,0,1,1,2,2,1,0.68
379,22,Masculino,Desenvolvimento de Software,Desenvolvedor Front-end,8,Ativo,,Ensino Superior,Solteiro,0,1,10,3,3,2,2,2,1.0
670,57,Feminino,Desenvolvimento de Software,Desenvolvedor Back-end,8,Inativo,Voluntário,Ensino Superior,Casado,0,0,10,1,2,2,2,2,0.0
488,52,Masculino,Desenvolvimento de Software,Desenvolvedor Front-end,8,Ativo,,Ensino Superior,Solteiro,0,0,0,3,3,2,2,3,1.0
243,26,Masculino,Desenvolvimento de Software,Desenvolvedor Front-end,8,Ativo,,Ensino Superior,Solteiro,0,0,2,3,3,2,2,3,1.0
417,55,Masculino,Desenvolvimento de Software,Desenvolvedor Front-end,8,Ativo,,Ensino Superior,Casado,0,1,8,1,1,2,2,1,0.68
1979,42,Masculino,Desenvolvimento de Software,Analista de Qualidade de Software (QA),7,Ativo,,Ensino Superior,Solteiro,0,1,6,3,3,2,2,2,1.0
95,60,Masculino,Desenvolvimento de Software,Desenvolvedor Front-end,8,Inativo,Aposentadoria,Ensino Médio,Casado,,0,9,,,2,2,,0.84
586,60,Masculino,Desenvolvimento de Software,Desenvolvedor Front-end,8,Inativo,Aposentadoria,Ensino Superior,Solteiro,,1,6,,,3,2,,0.84
331,52,Feminino,Desenvolvimento de Software,Desenvolvedor Front-end,8,Ativo,,Ensino Superior,Solteiro,0,0,3,3,3,3,2,3,1.0
349,48,Masculino,Desenvolvimento de Software,Desenvolvedor Front-end,8,Ativo,,Ensino Médio,Casado,0,1,4,3,3,2,2,3,1.0
1305,18,Feminino,Desenvolvimento de Software,Desenvolvedor Full-stack,9,Inativo,Voluntário,Ensino Médio,Solteiro,1,0,1,1,3,3,2,2,0.0
863,40,Feminino,Desenvolvimento de Software,Desenvolvedor Back-end,8,Ativo,,Ensino Superior,Solteiro,0,1,1,1,1,2,2,1,0.68
1035,59,Masculino,Desenvolvimento de Software,Desenvolvedor Back-end,8,Ativo,,Ensino Médio,Casado,0,0,0,2,2,3,2,2,0.84
839,25,Feminino,Desenvolvimento de Software,Desenvolvedor Back-end,8,Ativo,,Ensino Superior,Solteiro,0,3,10,3,3,2,2,3,1.0
1623,52,Feminino,Desenvolvimento de Software,Desenvolvedor Full-stack,9,Inativo,Voluntário,Ensino Superior,Casado,0,3,7,1,1,3,2,2,0.0
1887,52,Masculino,Desenvolvimento de Software,Analista de Qualidade de Software (QA),7,Inativo,Voluntário,Ensino Médio,Solteiro,0,0,8,1,1,2,2,1,0.68
1560,31,Masculino,Desenvolvimento de Software,Desenvolvedor Full-stack,9,Ativo,,Ensino Médio,Solteiro,0,0,9,3,3,3,2,3,1.0
76,20,Masculino,Desenvolvimento de Software,Desenvolvedor Front-end,8,Ativo,,Ensino Superior,Solteiro,0,0,6,3,3,3,2,3,1.0
59,23,Masculino,Desenvolvimento de Software,Desenvolvedor Front-end,8,Ativo,,Ensino Médio,Solteiro,2,1,3,3,3,2,2,3,1.0
1230,55,Feminino,Desenvolvimento de Software,Desenvolvedor Full-stack,9,Ativo,,Ensino Superior,Solteiro,0,1,0,1,1,2,1,1,0.68
1034,59,Masculino,Desenvolvimento de Software,Desenvolvedor Back-end,8,Ativo,,Ensino Superior,Solteiro,0,3,7,3,3,2,2,3,1.0
61,49,Masculino,Desenvolvimento de Software,Desenvolvedor Front-end,8,Ativo,,Ensino Superior,Casado,0,0,0,1,1,3,1,1,0.68
1071,25,Masculino,Desenvolvimento de Software,Desenvolvedor Back-end,8,Ativo,,Pós-Graduação,Casado,0,1,6,3,3,3,2,3,1.0
781,29,Feminino,Desenvolvimento de Software,Desenvolvedor Back-end,8,Ativo,,Ensino Superior,Solteiro,0,1,4,3,2,3,2,2,0.92
1310,19,Feminino,Desenvolvimento de Software,Desenvolvedor Full-stack,9,Ativo,,Ensino Superior,Solteiro,0,0,4,3,3,3,2,3,1.0
1336,55,Masculino,Desenvolvimento de Software,Desenvolvedor Full-stack,9,Ativo,,Ensino Superior,Casado,0,1,1,3,3,2,2,3,1.0
1411,48,Feminino,Desenvolvimento de Software,Desenvolvedor Full-stack,9,Ativo,,Ensino Superior,Solteiro,1,0,7,3,3,2,2,3,1.0
1252,21,Feminino,Desenvolvimento de Software,Desenvolvedor Full-stack,9,Ativo,,Ensino Superior,Casado,0,3,1,3,3,2,2,2,1.0
1452,57,Feminino,Desenvolvimento de Software,Desenvolvedor Full-stack,9,Inativo,Voluntário,Ensino Superior,Solteiro,0,1,0,1,1,2,1,1,0.68
912,51,Masculino,Desenvolvimento de Software,Desenvolvedor Back-end,8,Inativo,Voluntário,Ensino Superior,Solteiro,0,1,0,1,1,3,1,1,0.68
1794,39,Feminino,Desenvolvimento de Software,Desenvolvedor Full-stack,9,Ativo,,Ensino Superior,Solteiro,0,1,6,3,3,3,2,3,1.0
339,54,Masculino,Desenvolvimento de Software,Desenvolvedor Front-end,8,Inativo,Voluntário,Ensino Médio,Solteiro,0,3,5,1,1,2,1,1,0.68
921,19,Masculino,Desenvolvimento de Software,Desenvolvedor Back-end,8,Ativo,,Ensino Médio,Solteiro,0,1,2,2,2,2,2,2,0.84
1839,35,Feminino,Desenvolvimento de Software,Analista de Qualidade de Software (QA),7,Ativo,,Ensino Superior,Solteiro,0,0,9,2,2,3,2,2,0.84
1375,47,Feminino,Desenvolvimento de Software,Desenvolvedor Full-stack,9,Ativo,,Ensino Superior,Casado,1,1,0,1,1,2,1,1,0.68
1354,36,Masculino,Desenvolvimento de Software,Desenvolvedor Full-stack,9,Ativo,,Ensino Médio,Casado,0,1,8,2,2,3,2,2,0.84
594,33,Feminino,Desenvolvimento de Software,Desenvolvedor Front-end,8,Ativo,,Ensino Médio,Solteiro,0,0,10,3,3,2,2,3,1.0
724,21,Feminino,Desenvolvimento de Software,Desenvolvedor Back-end,8,Ativo,,Ensino Superior,Casado,1,1,6,3,3,3,2,3,1.0
297,46,Masculino,Desenvolvimento de Software,Desenvolvedor Front-end,8,Ativo,,Ensino Médio,Solteiro,1,1,3,3,3,3,2,3,1.0
1682,57,Feminino,Desenvolvimento de Software,Desenvolvedor Full-stack,9,Inativo,Voluntário,Ensino Superior,Casado,0,1,5,1,2,3,2,2,0.0
1550,21,Feminino,Desenvolvimento de Software,Desenvolvedor Full-stack,9,Ativo,,Ensino Superior,Casado,0,1,4,3,3,3,2,3,1.0
1176,53,Masculino,Desenvolvimento de Software,Desenvolvedor Back-end,8,Ativo,,Pós-Graduação,Casado,1,1,9,1,1,3,1,1,0.68
946,22,Masculino,Desenvolvimento de Software,Desenvolvedor Back-end,8,Ativo,,Ensino Superior,Casado,0,1,4,1,1,3,1,1,0.68
865,20,Masculino,Desenvolvimento de Software,Desenvolvedor Back-end,8,Ativo,,Ensino Superior,Solteiro,0,1,5,3,3,3,2,3,1.0
142,43,Masculino,Desenvolvimento de Software,Desenvolvedor Front-end,8,Ativo,,Ensino Médio,Solteiro,1,0,9,3,3,3,2,3,1.0
295,22,Feminino,Desenvolvimento de Software,Desenvolvedor Front-end,8,Ativo,,Ensino Médio,Solteiro,0,1,7,3,3,2,2,2,1.0
855,59,Feminino,Desenvolvimento de Software,Desenvolvedor Back-end,8,Ativo,,Ensino Superior,Solteiro,1,0,3,3,3,2,2,3,1.0
1485,26,Masculino,Desenvolvimento de Software,Desenvolvedor Full-stack,9,Inativo,Voluntário,Pós-Graduação,Solteiro,0,1,10,1,1,3,1,1,0.68
1996,57,Masculino,Desenvolvimento de Software,Analista de Qualidade de Software (QA),7,Ativo,,Ensino Superior,Solteiro,1,0,4,1,1,3,1,1,0.68
545,52,Feminino,Desenvolvimento de Software,Desenvolvedor Front-end,8,Ativo,,Ensino Médio,Casado,0,1,3,3,3,2,2,3,1.0
1351,47,Masculino,Desenvolvimento de Software,Desenvolvedor Full-stack,9,Ativo,,Ensino Superior,Solteiro,0,0,9,2,2,2,2,2,0.84
133,46,Masculino,Desenvolvimento de Software,Desenvolvedor Front-end,8,Ativo,,Ensino Superior,Casado,0,1,10,2,2,2,2,2,0.84
807,47,Feminino,Desenvolvimento de Software,Desenvolvedor Back-end,8,Ativo,,Ensino Superior,Casado,0,0,1,2,2,3,2,2,0.84
1877,23,Feminino,Desenvolvimento de Software,Analista de Qualidade de Software (QA),7,Ativo,,Ensino Superior,Casado,0,1,1,3,3,3,2,3,1.0
1396,27,Masculino,Desenvolvimento de Software,Desenvolvedor Full-stack,9,Inativo,Voluntário,Ensino Superior,Solteiro,0,1,10,1,2,2,2,2,0.0
924,58,Feminino,Desenvolvimento de Software,Desenvolvedor Back-end,8,Ativo,,Ensino Médio,Casado,1,1,9,3,3,2,2,3,1.0
1667,49,Masculino,Desenvolvimento de Software,Desenvolvedor Full-stack,9,Ativo,,Ensino Superior,Solteiro,0,3,10,3,3,2,2,3,1.0
210,51,Feminino,Desenvolvimento de Software,Desenvolvedor Front-end,8,Inativo,Voluntário,Ensino Superior,Solteiro,0,0,7,1,1,3,1,1,0.68
884,23,Masculino,Desenvolvimento de Software,Desenvolvedor Back-end,8,Ativo,,Ensino Superior,Solteiro,0,0,9,1,1,2,1,1,0.68
1211,20,Feminino,Desenvolvimento de Software,Desenvolvedor Full-stack,9,Ativo,,Pós-Graduação,Solteiro,0,3,9,3,3,2,2,3,1.0
483,20,Masculino,Desenvolvimento de Software,Desenvolvedor Front-end,8,Ativo,,Ensino Médio,Solteiro,1,1,0,3,3,3,2,3,1.0
261,18,Feminino,Desenvolvimento de Software,Desenvolvedor Front-end,8,Ativo,,Ensino Superior,Solteiro,0,0,3,3,3,2,1,3,1.0
316,29,Masculino,Desenvolvimento de Software,Desenvolvedor Front-end,8,Ativo,,Ensino Superior,Solteiro,1,0,9,3,3,2,1,3,1.0
418,33,Masculino,Desenvolvimento de Software,Desenvolvedor Front-end,8,Ativo,,Ensino Superior,Casado,0,1,10,2,2,2,1,2,0.84
816,26,Masculino,Desenvolvimento de Software,Desenvolvedor Back-end,8,Ativo,,Ensino Superior,Solteiro,0,0,8,3,3,2,1,3,1.0
1897,52,Feminino,Desenvolvimento de Software,Analista de Qualidade de Software (QA),7,Ativo,,Ensino Superior,Solteiro,0,0,2,3,3,2,1,3,1.0
1639,48,Masculino,Desenvolvimento de Software,Desenvolvedor Full-stack,9,Ativo,,Ensino Superior,Solteiro,0,1,2,1,1,2,1,1,0.68
373,19,Feminino,Desenvolvimento de Software,Desenvolvedor Front-end,8,Ativo,,Ensino Superior,Casado,0,1,9,2,2,2,1,2,0.84
1604,30,Feminino,Desenvolvimento de Software,Desenvolvedor Full-stack,9,Ativo,,Ensino Superior,Solteiro,0,0,10,3,3,2,1,3,1.0
1059,34,Masculino,Desenvolvimento de Software,Desenvolvedor Back-end,8,Ativo,,Ensino Superior,Solteiro,0,0,3,3,3,2,1,2,1.0
43,35,Feminino,Desenvolvimento de Software,Desenvolvedor Front-end,8,Ativo,,Ensino Superior,Casado,0,0,1,2,2,3,1,2,0.84
706,50,Masculino,Desenvolvimento de Software,Desenvolvedor Back-end,8,Ativo,,Ensino Superior,Solteiro,1,1,5,3,3,2,1,3,1.0
1627,19,Feminino,Desenvolvimento de Software,Desenvolvedor Full-stack,9,Ativo,,Ensino Superior,Solteiro,0,0,9,3,3,3,1,3,1.0
113,38,Feminino,Desenvolvimento de Software,Desenvolvedor Front-end,8,Ativo,,Pós-Graduação,Casado,1,0,9,1,1,3,1,1,0.68
1652,37,Masculino,Desenvolvimento de Software,Desenvolvedor Full-stack,9,Inativo,Voluntário,Ensino Superior,Casado,0,0,8,1,2,3,1,2,0.0
414,49,Feminino,Desenvolvimento de Software,Desenvolvedor Front-end,8,Ativo,,Ensino Médio,Solteiro,0,0,10,3,3,2,1,3,1.0
564,43,Masculino,Desenvolvimento de Software,Desenvolvedor Front-end,8,Ativo,,Ensino Superior,Casado,0,0,0,3,3,2,1,3,1.0
1537,55,Masculino,Desenvolvimento de Software,Desenvolvedor Full-stack,9,Ativo,,Ensino Superior,Casado,0,1,8,3,3,2,1,3,1.0
1200,49,Masculino,Desenvolvimento de Software,Desenvolvedor Back-end,8,Ativo,,Ensino Superior,Casado,0,1,8,3,3,2,1,2,1.0
219,23,Feminino,Desenvolvimento de Software,Desenvolvedor Front-end,8,Ativo,,Ensino Superior,Solteiro,2,0,6,3,3,3,1,3,1.0
7,56,Masculino,Desenvolvimento de Software,Desenvolvedor Front-end,8,Ativo,,Ensino Superior,Solteiro,0,0,9,2,2,3,1,2,0.84
71,33,Masculino,Desenvolvimento de Software,Desenvolvedor Front-end,8,Ativo,,Ensino Superior,Casado,0,1,4,3,3,3,1,3,1.0
509,32,Masculino,Desenvolvimento de Software,Desenvolvedor Front-end,8,Ativo,,Ensino Superior,Solteiro,1,0,9,3,3,3,1,2,1.0
1547,52,Masculino,Desenvolvimento de Software,Desenvolvedor Full-stack,9,Inativo,Voluntário,Ensino Superior,Casado,0,1,9,1,1,3,1,1,0.68
1900,22,Feminino,Desenvolvimento de Software,Analista de Qualidade de Software (QA),7,Ativo,,Ensino Superior,Solteiro,1,1,7,3,3,2,1,2,1.0
1969,57,Masculino,Desenvolvimento de Software,Analista de Qualidade de Software (QA),7,Ativo,,Ensino Superior,Casado,0,1,6,2,2,2,1,2,0.84
1162,35,Feminino,Desenvolvimento de Software,Desenvolvedor Back-end,8,Inativo,Involuntário,Ensino Superior,Casado,0,3,6,1,1,1,1,1,0.68
1366,20,Masculino,Desenvolvimento de Software,Desenvolvedor Full-stack,9,Ativo,,Ensino Superior,Solteiro,1,0,5,2,2,2,1,2,0.84
1904,35,Feminino,Desenvolvimento de Software,Analista de Qualidade de Software (QA),7,Inativo,Involuntário,Ensino Superior,Casado,0,3,2,1,2,1,1,2,0.0
886,28,Masculino,Desenvolvimento de Software,Desenvolvedor Back-end,8,Ativo,,Ensino Superior,Casado,2,1,10,2,2,2,1,2,0.84
473,53,Feminino,Desenvolvimento de Software,Desenvolvedor Front-end,8,Ativo,,Ensino Superior,Solteiro,0,0,7,2,2,3,1,2,0.84
1964,44,Masculino,Desenvolvimento de Software,Analista de Qualidade de Software (QA),7,Ativo,,Ensino Médio,Solteiro,2,1,3,3,3,3,1,3,1.0
155,43,Feminino,Desenvolvimento de Software,Desenvolvedor Front-end,8,Ativo,,Pós-Graduação,Solteiro,0,3,7,1,1,2,1,1,0.68
1372,47,Masculino,Desenvolvimento de Software,Desenvolvedor Full-stack,9,Inativo,Voluntário,Pós-Graduação,Casado,0,1,4,1,1,2,1,1,0.68
760,46,Feminino,Desenvolvimento de Software,Desenvolvedor Back-end,8,Ativo,,Ensino Superior,Solteiro,0,3,8,2,2,2,1,2,0.84
